snapped_at,price,market_cap,total_volume
2020-08-14 00:00:00 UTC,0.05065322521271644,255247791.1644669,20488809.71077163
2020-08-15 00:00:00 UTC,0.05378843333139903,272398589.8312624,20045994.115842827
2020-08-16 00:00:00 UTC,0.05229964418417106,263658025.2019563,13429970.621126007
2020-08-17 00:00:00 UTC,0.05336839728144471,268391140.50782257,10938619.131281795
2020-08-18 00:00:00 UTC,0.05610830674179964,282432085.1687823,29344999.97613531
2020-08-19 00:00:00 UTC,0.05291179572730473,267464299.7267337,25500592.385941353
2020-08-20 00:00:00 UTC,0.05012034799080861,252752477.51370448,13426667.19907596
2020-08-21 00:00:00 UTC,0.05203433907918149,262059035.34874475,9338636.240785472
2020-08-22 00:00:00 UTC,0.048894991154721144,246878310.8029714,12303215.14185994
2020-08-23 00:00:00 UTC,0.04983244742955476,251513144.41880804,9683311.401736742
2020-08-24 00:00:00 UTC,0.048731456741006485,254064962.64771184,6300121.251715407
2020-08-25 00:00:00 UTC,0.04962291576184575,258612716.94670182,8998159.545433236
2020-08-26 00:00:00 UTC,0.046603473436291516,242622486.54110408,14125588.917378971
2020-08-27 00:00:00 UTC,0.04642838069743724,242228736.51186308,15751150.117881147
2020-08-28 00:00:00 UTC,0.043957012978031326,230138630.06115076,15625112.170985552
2020-08-29 00:00:00 UTC,0.04494298899968745,234392191.79162392,11075798.495851653
2020-08-30 00:00:00 UTC,0.04547061470763855,236160862.50482398,13327184.457110602
2020-08-31 00:00:00 UTC,0.04698196776989387,245179307.9214582,10612287.054114405
2020-09-01 00:00:00 UTC,0.045577829879995944,237473130.23977435,10078887.546450188
2020-09-02 00:00:00 UTC,0.04530387782317805,240260116.64221138,10946344.050952332
2020-09-03 00:00:00 UTC,0.04267721173870327,225558078.14896393,8549435.18098303
2020-09-04 00:00:00 UTC,0.03900153936341749,208489182.2800457,9823912.980942488
2020-09-05 00:00:00 UTC,0.039125326570744245,211284654.18153036,8556197.358509976
2020-09-06 00:00:00 UTC,0.03646551250305115,193398416.91446555,7659339.847454973
2020-09-07 00:00:00 UTC,0.03668817637822,194001419.39521518,4888141.298582068
2020-09-08 00:00:00 UTC,0.03683194526605991,194793234.43849853,4390944.075000915
2020-09-09 00:00:00 UTC,0.03635027866702997,191870459.33830896,4955687.093973862
2020-09-10 00:00:00 UTC,0.0372619230896579,196564458.27381194,2490637.760892048
2020-09-11 00:00:00 UTC,0.03891254089483408,205407821.41619143,4777157.03009519
2020-09-12 00:00:00 UTC,0.03846784077510656,203453225.49254388,2804344.4210747243
2020-09-13 00:00:00 UTC,0.038521958167254525,202993141.33357292,2353314.7517094417
2020-09-14 00:00:00 UTC,0.037092694403394036,195761558.29181972,2602889.2335268953
2020-09-15 00:00:00 UTC,0.03740314463752136,197720836.69983184,2422537.3832735238
2020-09-16 00:00:00 UTC,0.03592747464820237,190004424.6821546,3072470.654787823
2020-09-17 00:00:00 UTC,0.03614943749317438,191872213.53836846,2923659.173589887
2020-09-18 00:00:00 UTC,0.03453819837312999,183599558.08152828,6709583.645920827
2020-09-19 00:00:00 UTC,0.03449137485344412,183229090.05978575,3407192.055754669
2020-09-20 00:00:00 UTC,0.034481886159711976,183284895.97542796,1498219.0721650464
2020-09-21 00:00:00 UTC,0.03362332300873454,178419098.46553427,2245845.230749428
2020-09-22 00:00:00 UTC,0.0317513097684366,168903548.7333423,4189189.646831874
2020-09-23 00:00:00 UTC,0.03208721534277058,170392795.04991522,3009829.0910761487
2020-09-24 00:00:00 UTC,0.029618242976058556,162631932.93372458,3702383.7017498603
2020-09-25 00:00:00 UTC,0.03202481110297542,175976481.91381505,3070123.265039685
2020-09-26 00:00:00 UTC,0.03228588883086907,177742564.3127572,3123654.8947861725
2020-09-27 00:00:00 UTC,0.03225140093129649,177338605.4893064,2515708.0711610396
2020-09-28 00:00:00 UTC,0.031488241655754576,173341576.7399575,2292247.7121089776
2020-09-29 00:00:00 UTC,0.03188008210564044,175489523.75424245,4540520.662444091
2020-09-30 00:00:00 UTC,0.031982032167386217,175757661.05379534,2502539.586212158
2020-10-01 00:00:00 UTC,0.031736680799602006,174649037.2666282,2092520.2218280686
2020-10-02 00:00:00 UTC,0.031079981316228578,172758521.26220912,2612506.825147528
2020-10-03 00:00:00 UTC,0.030465779584247368,169197106.16634184,2727107.755551055
2020-10-04 00:00:00 UTC,0.03096459813499248,172498146.26148814,1637654.2582918883
2020-10-05 00:00:00 UTC,0.03099118949332326,172843351.67613986,1413324.5679144298
2020-10-06 00:00:00 UTC,0.031203348863126507,174079647.581521,2115042.3681965442
2020-10-07 00:00:00 UTC,0.029977288992807955,167449909.19958836,2464497.7540979343
2020-10-08 00:00:00 UTC,0.030379684255619703,169619804.52015063,1479076.662494755
2020-10-09 00:00:00 UTC,0.032109013342601654,178949423.0024049,7075973.653103114
2020-10-10 00:00:00 UTC,0.034328228082303965,191521998.85130295,10298844.916839883
2020-10-11 00:00:00 UTC,0.03426584260172632,191558096.52191925,4133695.6432867297
2020-10-12 00:00:00 UTC,0.033989153260212755,189507224.54563117,2754799.8241296452
2020-10-13 00:00:00 UTC,0.03434863483425695,192147676.0192012,2799326.9695419334
2020-10-14 00:00:00 UTC,0.034114498909576095,190467994.1371258,3344661.2239786866
2020-10-15 00:00:00 UTC,0.03486698661625053,194532533.34527156,2788400.0977156055
2020-10-16 00:00:00 UTC,0.033594834478142065,186983427.9543853,2744352.9226569138
2020-10-17 00:00:00 UTC,0.03152017554983286,176291881.29659188,3707178.7660408467
2020-10-18 00:00:00 UTC,0.03144961803312646,177802360.35730374,1974249.6463993562
2020-10-19 00:00:00 UTC,0.031521326720155986,178092257.92916203,1204696.8528037637
2020-10-20 00:00:00 UTC,0.03156117871619174,178141673.24360034,1607913.3582789083
2020-10-21 00:00:00 UTC,0.03027269601979033,170798605.8865656,2353839.519796398
2020-10-22 00:00:00 UTC,0.031221368223725295,177358139.25319064,3261122.723127377
2020-10-23 00:00:00 UTC,0.03243538958218982,182812494.66046178,4755206.100659923
2020-10-24 00:00:00 UTC,0.033028657307379014,191269507.57956368,4885603.562504142
2020-10-25 00:00:00 UTC,0.032648154528981656,189608030.21673244,2141246.228329642
2020-10-26 00:00:00 UTC,0.03227451770705532,187515474.62229282,2092330.7503586092
2020-10-27 00:00:00 UTC,0.03079603982844275,179482142.75100365,2861999.2809689296
2020-10-28 00:00:00 UTC,0.03116996223570636,179895195.95256698,2668084.9068787806
2020-10-29 00:00:00 UTC,0.030025701427279027,174385002.56406364,2002878.8938893517
2020-10-30 00:00:00 UTC,0.029523605963402037,171404045.23176748,3411671.646638216
2020-10-31 00:00:00 UTC,0.029362011741666496,170670907.57227767,2457762.915815
2020-11-01 00:00:00 UTC,0.029112829537007515,169054781.42104897,1316296.9438902803
2020-11-02 00:00:00 UTC,0.029284396905681104,175915828.4346452,1206003.2281636393
2020-11-03 00:00:00 UTC,0.030002543429702527,180348159.56838205,6320794.056746865
2020-11-04 00:00:00 UTC,0.028532088543806997,171639763.01268852,2358623.88903296
2020-11-05 00:00:00 UTC,0.028611687679962687,171985020.68670186,1945182.0614282468
2020-11-06 00:00:00 UTC,0.02941876884528952,177432560.01632583,2500314.7170731034
2020-11-07 00:00:00 UTC,0.031249272438231016,188045355.98800483,3869184.1037764386
2020-11-08 00:00:00 UTC,0.02987043800944197,179790069.50163463,4323625.947715443
2020-11-09 00:00:00 UTC,0.030442300536636203,183074872.18539807,1708234.5765212025
2020-11-10 00:00:00 UTC,0.03113691932226158,184642118.9706879,2507427.616051814
2020-11-11 00:00:00 UTC,0.03131145392795704,188056687.5029489,5146447.334978609
2020-11-12 00:00:00 UTC,0.03311259831297001,198788355.23892254,15473745.3447235
2020-11-13 00:00:00 UTC,0.03105483067612491,187221252.03661996,4484888.351125335
2020-11-14 00:00:00 UTC,0.032214520985740194,194140545.7505372,2893749.3509939406
2020-11-15 00:00:00 UTC,0.03188530824020888,191636423.0595732,5159608.9365513995
2020-11-16 00:00:00 UTC,0.03131768271843615,188228948.93707702,2447420.634427616
2020-11-17 00:00:00 UTC,0.03182751769381136,191479120.70990172,2648426.1294799335
2020-11-18 00:00:00 UTC,0.030986275847356734,187843241.19983634,5849110.511313877
2020-11-19 00:00:00 UTC,0.030363096878053053,184122456.1700987,6271009.001125683
2020-11-20 00:00:00 UTC,0.03015321908245545,183237118.16020802,2896216.594115739
2020-11-21 00:00:00 UTC,0.0306067632374491,197129213.05171657,2823811.765207529
2020-11-22 00:00:00 UTC,0.03273048465748816,197907670.39251658,7210070.969940226
2020-11-23 00:00:00 UTC,0.03367858981741091,204116751.5941331,7411621.624447623
2020-11-24 00:00:00 UTC,0.03488492886915501,216022422.781897,9563088.470444089
2020-11-25 00:00:00 UTC,0.03625382417936552,226130457.50618774,18653782.391639657
2020-11-26 00:00:00 UTC,0.03596382605610601,223588452.1896804,12323920.876405977
2020-11-27 00:00:00 UTC,0.032767751096821736,203574762.82555723,13284104.440768236
2020-11-28 00:00:00 UTC,0.03353788250885518,208978828.82893294,5791059.104714101
2020-11-29 00:00:00 UTC,0.03399649874691537,211237223.15837583,4227364.444301864
2020-11-30 00:00:00 UTC,0.033648895096620675,209178314.02411062,3262297.6819261434
2020-12-01 00:00:00 UTC,0.03438912939283878,214362279.54748473,7554112.788793392
2020-12-02 00:00:00 UTC,0.034524191953700156,219399159.26999012,9845953.844369063
2020-12-03 00:00:00 UTC,0.03791413525336124,242607060.44259897,23300306.92101682
2020-12-04 00:00:00 UTC,0.038982913955462564,249723778.65049997,15699750.883631496
2020-12-05 00:00:00 UTC,0.035645997562555216,227571930.81926325,6529743.36172365
2020-12-06 00:00:00 UTC,0.03727348777543874,237112252.84083334,5884566.2023297995
2020-12-07 00:00:00 UTC,0.036995680022986546,236245044.18134996,3208979.636040263
2020-12-08 00:00:00 UTC,0.039561014799036016,253388615.68420428,13604835.319732193
2020-12-09 00:00:00 UTC,0.03636177480712534,232413600.25705665,6896110.264820851
2020-12-10 00:00:00 UTC,0.03658637490570047,234327123.05121875,7012630.904549183
2020-12-11 00:00:00 UTC,0.03577608268550537,228566132.99044886,5546189.114441874
2020-12-12 00:00:00 UTC,0.03328820640135418,213047359.82296568,5911480.5387453465
2020-12-13 00:00:00 UTC,0.03480416129012342,222176875.30708316,4304219.663933977
2020-12-14 00:00:00 UTC,0.034907025461679564,222573148.0816323,3358188.7299157344
2020-12-15 00:00:00 UTC,0.03452347908540728,220465241.68243963,3088642.138961689
2020-12-16 00:00:00 UTC,0.034630814915572364,221129239.4888314,3760133.8393594385
2020-12-17 00:00:00 UTC,0.03518273932052577,225338983.03110155,7506821.186889219
2020-12-18 00:00:00 UTC,0.03467852794762045,223381378.906689,11252705.229690516
2020-12-19 00:00:00 UTC,0.035453057969170254,227589736.3898327,9307872.731028106
2020-12-20 00:00:00 UTC,0.03576916870695239,229609846.1298265,13201871.315372322
2020-12-21 00:00:00 UTC,0.036986266907392186,239295541.79915315,14835926.835026773
2020-12-22 00:00:00 UTC,0.036709147016397284,236079292.42170957,21680426.71242319
2020-12-23 00:00:00 UTC,0.03711023687742066,238095353.26549146,16306639.663845282
2020-12-24 00:00:00 UTC,0.030621773059428658,205695873.54859513,13399335.187010571
2020-12-25 00:00:00 UTC,0.03313384141406273,219708840.48956105,9059176.169874365
2020-12-26 00:00:00 UTC,0.0323769691433083,212183960.8356971,7454087.790533745
2020-12-27 00:00:00 UTC,0.03250230702682422,213955846.6633037,6559580.165481742
2020-12-28 00:00:00 UTC,0.03189003405156422,211058001.90763837,9259839.416061012
2020-12-29 00:00:00 UTC,0.03401562121537536,224548193.33875754,15609608.452354446
2020-12-30 00:00:00 UTC,0.0328771339882755,216108984.40792486,10595513.42905442
2020-12-31 00:00:00 UTC,0.03268812671761248,215679998.42959294,7981192.036366182
2021-01-01 00:00:00 UTC,0.03192042990554817,210675131.65030494,5104654.652857307
2021-01-02 00:00:00 UTC,0.03310325182467262,223019620.24925745,10290073.194221437
2021-01-03 00:00:00 UTC,0.033492441807176164,227112267.33461905,10395813.130796107
2021-01-04 00:00:00 UTC,0.03335453919130654,229056151.35709226,11018438.267490158
2021-01-05 00:00:00 UTC,0.03246782097283608,219456931.1943363,15043994.868128963
2021-01-06 00:00:00 UTC,0.03793118844625475,257377092.6118197,62093690.62782882
2021-01-07 00:00:00 UTC,0.038782140537840855,261911024.35372752,49376427.305448994
2021-01-08 00:00:00 UTC,0.038953986170491846,261502708.22815326,45477882.948849976
2021-01-09 00:00:00 UTC,0.062222706199075356,417452348.56704724,426191032.425873
2021-01-10 00:00:00 UTC,0.0518901612735221,351086503.9186216,107906834.19442941
2021-01-11 00:00:00 UTC,0.04981780509033178,336553113.5752076,60952843.825885996
2021-01-12 00:00:00 UTC,0.0434955512673859,295125277.59753495,39178756.71116037
2021-01-13 00:00:00 UTC,0.04675037608974958,316433372.3931572,40580482.774766296
2021-01-14 00:00:00 UTC,0.053226180726098006,361688863.4519635,53633796.129984215
2021-01-15 00:00:00 UTC,0.05709522050113493,382876774.29453087,74784999.7003303
2021-01-16 00:00:00 UTC,0.05508748844563264,370460953.47237295,41870482.440725006
2021-01-17 00:00:00 UTC,0.059750932306747745,409129705.84425545,88581958.7440586
2021-01-18 00:00:00 UTC,0.061136268278186835,416633534.9389981,76832898.9360891
2021-01-19 00:00:00 UTC,0.06443868905258364,434751463.41687083,51413216.69589271
2021-01-20 00:00:00 UTC,0.07006769244742853,474133893.8683697,79357708.56565294
2021-01-21 00:00:00 UTC,0.10279208510108365,695969383.5068411,749123277.5225568
2021-01-22 00:00:00 UTC,0.09549519263702881,658033748.4221905,430926072.7757632
2021-01-23 00:00:00 UTC,0.09610746813902471,650186320.7426428,246937168.42865932
2021-01-24 00:00:00 UTC,0.09618061223282712,670057967.939738,110815020.7429704
2021-01-25 00:00:00 UTC,0.09379033643593299,651090130.2825193,68732711.84189014
2021-01-26 00:00:00 UTC,0.09174332484403626,638631973.4482638,71426732.65116468
2021-01-27 00:00:00 UTC,0.09065455514683049,629217200.9710594,74491995.8432027
2021-01-28 00:00:00 UTC,0.08062109432449727,557272057.4559212,55320071.045945406
2021-01-29 00:00:00 UTC,0.09179464298020887,638937654.6490558,117914824.00344607
2021-01-30 00:00:00 UTC,0.08693664400342135,604627649.1892451,84215022.38520803
2021-01-31 00:00:00 UTC,0.0810546875276072,564213016.1193473,62638828.66095505
2021-02-01 00:00:00 UTC,0.08198227658824088,557256607.3515441,96525302.66291834
2021-02-02 00:00:00 UTC,0.08770024395759601,621436598.137093,91478220.28749582
2021-02-03 00:00:00 UTC,0.09182753266050961,661111097.866694,124683176.15421784
2021-02-04 00:00:00 UTC,0.09490042888782227,674715946.4310398,81673507.82495144
2021-02-05 00:00:00 UTC,0.08980407692216116,644356785.1302782,67357808.02822803
2021-02-06 00:00:00 UTC,0.09814039312175689,695657806.0414748,79957322.43233794
2021-02-07 00:00:00 UTC,0.10193720178677428,718986608.5183371,130354496.9636237
2021-02-08 00:00:00 UTC,0.09633524049103086,686890382.8868144,76335352.39042975
2021-02-09 00:00:00 UTC,0.10017906327669487,710705483.3512194,67277163.7345518
2021-02-10 00:00:00 UTC,0.104657362601315,748153969.8441501,103888419.85394707
2021-02-11 00:00:00 UTC,0.10749088339732552,770554250.4220605,99652802.86422805
2021-02-12 00:00:00 UTC,0.1343896207275018,956149869.92508,279894653.5537568
2021-02-13 00:00:00 UTC,0.1371715785528197,976114303.5947853,127904942.67008206
2021-02-14 00:00:00 UTC,0.13734468611162268,988166084.1603673,119884643.50240847
2021-02-15 00:00:00 UTC,0.1267856728968043,905450497.3476542,71686094.1452371
2021-02-16 00:00:00 UTC,0.1445221264448145,1029954363.7897265,163284898.49389252
2021-02-17 00:00:00 UTC,0.1373162233040988,982444584.541471,96585261.62080999
2021-02-18 00:00:00 UTC,0.1391487789525723,993677239.4039935,78367406.35662532
2021-02-19 00:00:00 UTC,0.1497614735053025,1069981832.162602,108067774.51025014
2021-02-20 00:00:00 UTC,0.1542418889736911,1094891273.981753,116010305.63758115
2021-02-21 00:00:00 UTC,0.14263247780491517,1013472392.9656596,108097698.5339014
2021-02-22 00:00:00 UTC,0.14769907572947744,1057806696.0341959,91269524.12650228
2021-02-23 00:00:00 UTC,0.13820518072607663,989731812.1283425,123690064.00164583
2021-02-24 00:00:00 UTC,0.11923059425012952,864485418.151848,148418942.5840342
2021-02-25 00:00:00 UTC,0.1291186669672716,945661620.2219827,159167327.9251974
2021-02-26 00:00:00 UTC,0.11871030674999285,891286949.1717527,128380990.90489186
2021-02-27 00:00:00 UTC,0.11947055442963554,879487953.3529094,90062558.53278741
2021-02-28 00:00:00 UTC,0.120461921444801,883385090.320802,51925260.815472424
2021-03-01 00:00:00 UTC,0.11663842138725053,860705808.047814,64877057.81986554
2021-03-02 00:00:00 UTC,0.12543183129970445,938990896.9999173,149289246.9607091
2021-03-03 00:00:00 UTC,0.12377988460955618,928811546.3862544,56321712.935064465
2021-03-04 00:00:00 UTC,0.12827154065139243,964114814.8238552,67822493.16579384
2021-03-05 00:00:00 UTC,0.1619564088631379,1221724888.7845583,558681047.1294694
2021-03-06 00:00:00 UTC,0.14996212485959437,1128820054.8199935,159185257.36666343
2021-03-07 00:00:00 UTC,0.14540034797058235,1096220129.6392481,89740335.74931708
2021-03-08 00:00:00 UTC,0.1528716932344584,1149291091.3774202,86915095.63347507
2021-03-09 00:00:00 UTC,0.17487752291793668,1323204860.193982,264804169.77534834
2021-03-10 00:00:00 UTC,0.20805490471671015,1539421466.1166854,375899323.7118838
2021-03-11 00:00:00 UTC,0.21847282850073094,1645069022.4514406,374751275.96524024
2021-03-12 00:00:00 UTC,0.2690921988853849,2019377243.8698354,690883921.5879449
2021-03-13 00:00:00 UTC,0.27095598750458155,2040201910.3142283,388481470.85166955
2021-03-14 00:00:00 UTC,0.27614589047754395,2053449070.1605766,245220723.50925487
2021-03-15 00:00:00 UTC,0.3683876706017407,2801685264.5850735,1091495697.2660384
2021-03-16 00:00:00 UTC,0.39811368999967534,3029209805.410769,967288778.542118
2021-03-17 00:00:00 UTC,0.34614171466635735,2592363382.555427,555461651.1793578
2021-03-18 00:00:00 UTC,0.36405538101169826,2750224827.6486583,640311670.9712228
2021-03-19 00:00:00 UTC,0.3473715568543999,2622516675.995866,250592647.03236055
2021-03-20 00:00:00 UTC,0.34704254251147126,2620001691.768255,188017672.3692006
2021-03-21 00:00:00 UTC,0.32057699673845913,2430601154.1514115,181114311.7674691
2021-03-22 00:00:00 UTC,0.3448865588136677,2579729228.9534636,217053115.2257018
2021-03-23 00:00:00 UTC,0.3191055870979273,2424285636.866367,216707572.6387085
2021-03-24 00:00:00 UTC,0.3264337699658213,2519655155.467413,189323723.37287903
2021-03-25 00:00:00 UTC,0.3085603803114623,2395422511.421393,176487525.48533726
2021-03-26 00:00:00 UTC,0.3010270607565986,2360968132.2130394,109210811.82962766
2021-03-27 00:00:00 UTC,0.34446167183436416,2655208724.70082,110761994.65893517
2021-03-28 00:00:00 UTC,0.3420342072138396,2645841445.0223656,146966263.8146772
2021-03-29 00:00:00 UTC,0.34319421326527955,2641719466.923042,105449777.06564479
2021-03-30 00:00:00 UTC,0.37755539696910767,2852791336.3356276,754195934.6246734
2021-03-31 00:00:00 UTC,0.3946263007864592,3075166491.0185895,406057657.2871917
2021-04-01 00:00:00 UTC,0.3686393011829175,2863001316.414102,280316413.04839855
2021-04-02 00:00:00 UTC,0.3536339021704083,2799081807.8959775,209045094.01957473
2021-04-03 00:00:00 UTC,0.36481027395425875,2776575966.719794,187776132.899118
2021-04-04 00:00:00 UTC,0.31219938865859714,2561663396.770814,136893288.2597422
2021-04-05 00:00:00 UTC,0.3341723990891673,2653130373.951369,123198986.58288378
2021-04-06 00:00:00 UTC,0.32917017481014255,2606349306.671771,217170614.8180831
2021-04-07 00:00:00 UTC,0.33755508125330635,2592657023.345568,277900929.59695435
2021-04-08 00:00:00 UTC,0.3132212045059783,2487387738.1029468,213725823.6596261
2021-04-09 00:00:00 UTC,0.33445015977158987,2638673138.7845135,147835702.3254944
2021-04-10 00:00:00 UTC,0.3486861392270855,2771168942.901946,271498187.25419855
2021-04-11 00:00:00 UTC,0.3387660254607645,2688764445.594081,165357075.0343718
2021-04-12 00:00:00 UTC,0.366275192494864,2737231164.775709,431384689.06742734
2021-04-13 00:00:00 UTC,0.35629645704336516,2869456977.506342,192652656.10933495
2021-04-14 00:00:00 UTC,0.39993994857808357,3090361996.4048867,223624731.20782974
2021-04-15 00:00:00 UTC,0.3849778116666072,2972153814.8706346,493206991.86701566
2021-04-16 00:00:00 UTC,0.3868323936607179,3056957853.0401673,263494689.37987193
2021-04-17 00:00:00 UTC,0.348809405267741,2768385675.6401553,243343575.53809246
2021-04-18 00:00:00 UTC,0.3500464258638221,2781167676.4450207,200163759.78270778
2021-04-19 00:00:00 UTC,0.3216676482059229,2546701418.2569156,290156856.1048722
2021-04-20 00:00:00 UTC,0.29301328481936545,2316377742.405134,218742318.86843207
2021-04-21 00:00:00 UTC,0.3207464124729584,2577802787.167301,367839331.6312689
2021-04-22 00:00:00 UTC,0.29413313257705986,2388806789.433233,185207011.93801
2021-04-23 00:00:00 UTC,0.2608822860029455,2083062064.090911,179193935.3440491
2021-04-24 00:00:00 UTC,0.2692680677332139,2140139024.096472,310275220.1868773
2021-04-25 00:00:00 UTC,0.24500064364525628,2016188692.8072689,95332415.8419596
2021-04-26 00:00:00 UTC,0.24749160895947414,1994786035.0278118,118506741.74721177
2021-04-27 00:00:00 UTC,0.2866367942141069,2315452763.137595,158479341.2040465
2021-04-28 00:00:00 UTC,0.3046916774496398,2471000039.791819,165386953.55014852
2021-04-29 00:00:00 UTC,0.28894913104273645,2329077480.581651,120041969.45391901
2021-04-30 00:00:00 UTC,0.28801981666265963,2332215838.4251633,166605705.87684295
2021-05-01 00:00:00 UTC,0.30195090278841435,2447556024.381147,112237368.78497669
2021-05-02 00:00:00 UTC,0.3268776460926394,2684561593.599938,171973297.77415657
2021-05-03 00:00:00 UTC,0.33295745288291,2749776251.164733,205396750.65567702
2021-05-04 00:00:00 UTC,0.32736893821580526,2700301268.188375,158419512.2060365
2021-05-05 00:00:00 UTC,0.2802041609262722,2369674858.9247775,164291809.52192765
2021-05-06 00:00:00 UTC,0.3170647928662865,2611839832.175146,167550682.78328365
2021-05-07 00:00:00 UTC,0.2997018484020362,2486721208.7546334,155761132.04484618
2021-05-08 00:00:00 UTC,0.30846882416443594,2541875467.3747344,164195901.1338746
2021-05-09 00:00:00 UTC,0.2995035512841115,2467008620.747119,107026115.35974869
2021-05-10 00:00:00 UTC,0.29336574107228636,2423907404.9807563,115390679.74483319
2021-05-11 00:00:00 UTC,0.2673380877013595,2215969640.857091,162958215.15071836
2021-05-12 00:00:00 UTC,0.2854062079953805,2332531833.30149,116692522.74282539
2021-05-13 00:00:00 UTC,0.24646478961254373,2073193575.235548,112486895.05858669
2021-05-14 00:00:00 UTC,0.33753901502905825,2782237570.6155376,973100828.8665043
2021-05-15 00:00:00 UTC,0.34413813733159904,2830498934.202223,1006402154.7097641
2021-05-16 00:00:00 UTC,0.30635493316725704,2538874499.152464,431373878.6139755
2021-05-17 00:00:00 UTC,0.3286366208385756,2719819702.6276393,553338529.9273398
2021-05-18 00:00:00 UTC,0.2954136973443187,2488561158.6193256,382302069.2222876
2021-05-19 00:00:00 UTC,0.33435672999329463,2770632590.4386888,245513308.1640656
2021-05-20 00:00:00 UTC,0.21924410608830178,1837885151.9734159,416474857.7092686
2021-05-21 00:00:00 UTC,0.2730164363036589,2299103586.845496,278659736.0511137
2021-05-22 00:00:00 UTC,0.2412162874712736,1990853715.988642,252209843.0782139
2021-05-23 00:00:00 UTC,0.27880015881203335,2308106579.3019767,476559719.92755777
2021-05-24 00:00:00 UTC,0.23470285727925733,1977862464.1719263,232081445.73417357
2021-05-25 00:00:00 UTC,0.2549850210771132,2149165505.0396314,194323572.70935312
2021-05-26 00:00:00 UTC,0.2543252616637743,2146423687.9622028,146478215.97818276
2021-05-27 00:00:00 UTC,0.2750408009152128,2303585325.8740654,163792190.88208818
2021-05-28 00:00:00 UTC,0.25548359965484924,2156675580.561502,116426785.71943702
2021-05-29 00:00:00 UTC,0.22007361438303022,1854688681.5885303,154281504.11234248
2021-05-30 00:00:00 UTC,0.21178585250030527,1791253224.3763058,99826691.28191951
2021-05-31 00:00:00 UTC,0.21965178882529424,1851266143.0195744,74460610.01865813
2021-06-01 00:00:00 UTC,0.23434652856872534,1971812532.8792567,88766120.03925565
2021-06-02 00:00:00 UTC,0.22690652363000768,1947741751.4183748,69667678.25542587
2021-06-03 00:00:00 UTC,0.23361393082809567,2000590221.1284099,79170089.45115417
2021-06-04 00:00:00 UTC,0.25966610931047934,2231974653.4227777,127789370.5858048
2021-06-05 00:00:00 UTC,0.2337187459953914,2010457734.4756055,112920625.54735693
2021-06-06 00:00:00 UTC,0.2227347264847916,1907714314.8026226,73183582.87550579
2021-06-07 00:00:00 UTC,0.22961413459556274,1961661649.8059087,42692366.33574987
2021-06-08 00:00:00 UTC,0.20761368637435829,1794888644.860062,59906254.53958201
2021-06-09 00:00:00 UTC,0.21710645294487554,1863794174.1283762,122485044.84914082
2021-06-10 00:00:00 UTC,0.21899077080517065,1891985970.8562546,102908470.92831731
2021-06-11 00:00:00 UTC,0.2069883723867314,1779916302.3109324,74072543.86602333
2021-06-12 00:00:00 UTC,0.20049391697627122,1722417437.0413702,57756150.644411586
2021-06-13 00:00:00 UTC,0.1902872567000893,1650291387.1209884,73620325.28770429
2021-06-14 00:00:00 UTC,0.1973155616786505,1688097685.6686,53633854.29712589
2021-06-15 00:00:00 UTC,0.2079166891917228,1777551035.100177,80384614.4533693
2021-06-16 00:00:00 UTC,0.21145897420621929,1815949797.9361649,82729815.89588109
2021-06-17 00:00:00 UTC,0.2034545223940739,1746544636.016025,74410057.77893716
2021-06-18 00:00:00 UTC,0.20906088708065157,1801707157.526062,68765273.45934696
2021-06-19 00:00:00 UTC,0.20667623277157798,1778903966.9298692,126859051.5237712
2021-06-20 00:00:00 UTC,0.1964401560280279,1692101752.3085818,45617651.79214525
2021-06-21 00:00:00 UTC,0.19441666555203685,1672250538.9738932,48015352.06671574
2021-06-22 00:00:00 UTC,0.17498686934002108,1527290326.0694556,136740784.36571953
2021-06-23 00:00:00 UTC,0.16664959372927082,1446295753.6763504,135735792.73706266
2021-06-24 00:00:00 UTC,0.1826784835363888,1605735100.1927195,85464200.42608331
2021-06-25 00:00:00 UTC,0.19261492939665942,1696454879.9697149,54990394.64239051
2021-06-26 00:00:00 UTC,0.1684243084001802,1484135428.0669744,94031632.43625824
2021-06-27 00:00:00 UTC,0.17819201526478468,1568234197.1334693,134136926.67510994
2021-06-28 00:00:00 UTC,0.1825240995515327,1604224146.4020145,43991691.32265264
2021-06-29 00:00:00 UTC,0.18361309024992797,1614489167.202498,55379925.991622604
2021-06-30 00:00:00 UTC,0.1908687710193984,1685275129.8837202,65795731.51769783
2021-07-01 00:00:00 UTC,0.19578957540910139,1722217648.9603882,76608546.14380857
2021-07-02 00:00:00 UTC,0.21492772581627712,1920066237.9982834,185757295.61262092
2021-07-03 00:00:00 UTC,0.19590930744240265,1750346050.6728628,74677280.7055837
2021-07-04 00:00:00 UTC,0.19468201224934212,1739256805.6715431,46577645.84078193
2021-07-05 00:00:00 UTC,0.1956177461865335,1753253538.3061762,41122931.97548363
2021-07-06 00:00:00 UTC,0.1868434908737023,1674026139.49335,45578669.420456715
2021-07-07 00:00:00 UTC,0.1851280570847548,1655354483.8310142,49686316.9627208
2021-07-08 00:00:00 UTC,0.18642984462100515,1669986026.53544,41880568.09229918
2021-07-09 00:00:00 UTC,0.17329760440676412,1550835518.4205403,42236119.27368453
